qnt,batch_index,t,c0_p,c1_p,c0_p_normalized,c1_p_normalized,c0_real,c1_real
MAX,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
MS,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
MS2,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
X,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
SMM,18,0.5918367346938775,0.53,0.47,0.53,0.47,0.53,0.47
DyS,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
DySyn,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
HDy,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
ACC_syn,18,0.5918367346938775,0.53,0.47,0.53,0.47,0.53,0.47
PACC_syn,18,0.5918367346938775,0.53,0.47,0.53,0.47,0.53,0.47
X_syn,18,0.5918367346938775,0.32,0.68,0.32,0.68,0.53,0.47
MAX_syn,18,0.5918367346938775,0.32,0.68,0.32,0.68,0.53,0.47
T50_syn,18,0.5918367346938775,0.19,0.81,0.19,0.81,0.53,0.47
MS_syn,18,0.5918367346938775,0.52,0.48,0.52,0.48,0.53,0.47
MS2_syn,18,0.5918367346938775,0.52,0.48,0.52,0.48,0.53,0.47
SMM_syn,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
HDy_syn,18,0.5918367346938775,0.55,0.45,0.55,0.45,0.53,0.47
DyS_cdt,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
ACC_cdt,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
PACC_cdt,18,0.5918367346938775,0.53,0.47,0.53,0.47,0.53,0.47
X_cdt,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
MAX_cdt,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
T50_cdt,18,0.5918367346938775,0.63,0.37,0.63,0.37,0.53,0.47
MS_cdt,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
MS2_cdt,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
SMM_cdt,18,0.5918367346938775,0.53,0.47,0.53,0.47,0.53,0.47
HDy_cdt,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
CC2,18,0.5918367346938775,0.53,0.47,0.53,0.47,0.53,0.47
PWK,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
HDx,18,0.5918367346938775,0.47,0.53,0.47,0.53,0.53,0.47
GAC,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
GPAC,18,0.5918367346938775,0.53,0.47,0.53,0.47,0.53,0.47
FM,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
EMQ,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
KDEyHD,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
KDEyCS,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
KDEyML,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
CC,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
PCC,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
ACC,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
PACC,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
T50,19,0.6122448979591836,0.62,0.38,0.62,0.38,0.52,0.48
MAX,19,0.6122448979591836,0.54,0.46,0.54,0.46,0.52,0.48
MS,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
MS2,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
X,19,0.6122448979591836,0.54,0.46,0.54,0.46,0.52,0.48
SMM,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
DyS,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
DySyn,19,0.6122448979591836,0.55,0.45,0.55,0.45,0.52,0.48
HDy,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
ACC_syn,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
PACC_syn,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
X_syn,19,0.6122448979591836,0.32,0.68,0.32,0.68,0.52,0.48
MAX_syn,19,0.6122448979591836,0.32,0.68,0.32,0.68,0.52,0.48
T50_syn,19,0.6122448979591836,0.24,0.76,0.24,0.76,0.52,0.48
MS_syn,19,0.6122448979591836,0.51,0.49,0.51,0.49,0.52,0.48
MS2_syn,19,0.6122448979591836,0.51,0.49,0.51,0.49,0.52,0.48
SMM_syn,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
HDy_syn,19,0.6122448979591836,0.56,0.44,0.56,0.44,0.52,0.48
DyS_cdt,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
ACC_cdt,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
PACC_cdt,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
X_cdt,19,0.6122448979591836,0.54,0.46,0.54,0.46,0.52,0.48
MAX_cdt,19,0.6122448979591836,0.54,0.46,0.54,0.46,0.52,0.48
T50_cdt,19,0.6122448979591836,0.62,0.38,0.62,0.38,0.52,0.48
MS_cdt,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
MS2_cdt,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
SMM_cdt,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
HDy_cdt,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
CC2,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
PWK,19,0.6122448979591836,0.54,0.46,0.54,0.46,0.52,0.48
HDx,19,0.6122448979591836,0.48,0.52,0.48,0.52,0.52,0.48
GAC,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
GPAC,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
FM,19,0.6122448979591836,0.54,0.46,0.54,0.46,0.52,0.48
EMQ,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
KDEyHD,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
KDEyCS,19,0.6122448979591836,0.53,0.47,0.53,0.47,0.52,0.48
KDEyML,19,0.6122448979591836,0.54,0.46,0.54,0.46,0.52,0.48
CC,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
PCC,20,0.6326530612244897,0.52,0.48,0.52,0.48,0.53,0.47
ACC,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
PACC,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
T50,20,0.6326530612244897,0.62,0.38,0.62,0.38,0.53,0.47
MAX,20,0.6326530612244897,0.54,0.46,0.54,0.46,0.53,0.47
MS,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
MS2,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
X,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
SMM,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
DyS,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
DySyn,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
HDy,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
ACC_syn,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
PACC_syn,20,0.6326530612244897,0.52,0.48,0.52,0.48,0.53,0.47
X_syn,20,0.6326530612244897,0.33,0.67,0.33,0.67,0.53,0.47
MAX_syn,20,0.6326530612244897,0.33,0.67,0.33,0.67,0.53,0.47
T50_syn,20,0.6326530612244897,0.24,0.76,0.24,0.76,0.53,0.47
MS_syn,20,0.6326530612244897,0.5,0.5,0.5,0.5,0.53,0.47
MS2_syn,20,0.6326530612244897,0.5,0.5,0.5,0.5,0.53,0.47
SMM_syn,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
HDy_syn,20,0.6326530612244897,0.54,0.46,0.54,0.46,0.53,0.47
DyS_cdt,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
ACC_cdt,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
PACC_cdt,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
X_cdt,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
MAX_cdt,20,0.6326530612244897,0.54,0.46,0.54,0.46,0.53,0.47
T50_cdt,20,0.6326530612244897,0.62,0.38,0.62,0.38,0.53,0.47
MS_cdt,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
MS2_cdt,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
SMM_cdt,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
HDy_cdt,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
CC2,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
PWK,20,0.6326530612244897,0.52,0.48,0.52,0.48,0.53,0.47
HDx,20,0.6326530612244897,0.46,0.54,0.46,0.54,0.53,0.47
GAC,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
GPAC,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
FM,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
EMQ,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
KDEyHD,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
KDEyCS,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
KDEyML,20,0.6326530612244897,0.53,0.47,0.53,0.47,0.53,0.47
CC,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
PCC,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
ACC,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
PACC,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
T50,21,0.6530612244897959,0.66,0.34,0.66,0.34,0.53,0.47
MAX,21,0.6530612244897959,0.54,0.46,0.54,0.46,0.53,0.47
MS,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
MS2,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
X,21,0.6530612244897959,0.54,0.46,0.54,0.46,0.53,0.47
SMM,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
DyS,21,0.6530612244897959,0.54,0.46,0.54,0.46,0.53,0.47
DySyn,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
HDy,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
ACC_syn,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
PACC_syn,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
X_syn,21,0.6530612244897959,0.3,0.7,0.3,0.7,0.53,0.47
MAX_syn,21,0.6530612244897959,0.3,0.7,0.3,0.7,0.53,0.47
T50_syn,21,0.6530612244897959,0.32,0.68,0.32,0.68,0.53,0.47
MS_syn,21,0.6530612244897959,0.51,0.49,0.51,0.49,0.53,0.47
MS2_syn,21,0.6530612244897959,0.51,0.49,0.51,0.49,0.53,0.47
SMM_syn,21,0.6530612244897959,0.54,0.46,0.54,0.46,0.53,0.47
HDy_syn,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
DyS_cdt,21,0.6530612244897959,0.54,0.46,0.54,0.46,0.53,0.47
ACC_cdt,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
PACC_cdt,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
X_cdt,21,0.6530612244897959,0.54,0.46,0.54,0.46,0.53,0.47
MAX_cdt,21,0.6530612244897959,0.54,0.46,0.54,0.46,0.53,0.47
T50_cdt,21,0.6530612244897959,0.66,0.34,0.66,0.34,0.53,0.47
MS_cdt,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
MS2_cdt,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
SMM_cdt,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
HDy_cdt,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
CC2,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
PWK,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
HDx,21,0.6530612244897959,0.48,0.52,0.48,0.52,0.53,0.47
GAC,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
GPAC,21,0.6530612244897959,0.53,0.47,0.53,0.47,0.53,0.47
FM,21,0.6530612244897959,0.54,0.46,0.54,0.46,0.53,0.47
EMQ,21,0.6530612244897959,0.54,0.46,0.54,0.46,0.53,0.47
KDEyHD,21,0.6530612244897959,0.54,0.46,0.54,0.46,0.53,0.47
KDEyCS,21,0.6530612244897959,0.54,0.46,0.54,0.46,0.53,0.47
KDEyML,21,0.6530612244897959,0.54,0.46,0.54,0.46,0.53,0.47
CC,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
PCC,22,0.673469387755102,0.42,0.58,0.42,0.58,0.39,0.61
ACC,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
PACC,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
T50,22,0.673469387755102,0.55,0.45,0.55,0.45,0.39,0.61
MAX,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
MS,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
MS2,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
X,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
SMM,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
DyS,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
DySyn,22,0.673469387755102,0.4,0.6,0.4,0.6,0.39,0.61
HDy,22,0.673469387755102,0.4,0.6,0.4,0.6,0.39,0.61
ACC_syn,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
PACC_syn,22,0.673469387755102,0.42,0.58,0.42,0.58,0.39,0.61
X_syn,22,0.673469387755102,0.24,0.76,0.24,0.76,0.39,0.61
MAX_syn,22,0.673469387755102,0.24,0.76,0.24,0.76,0.39,0.61
T50_syn,22,0.673469387755102,0.1,0.9,0.1,0.9,0.39,0.61
MS_syn,22,0.673469387755102,0.39,0.61,0.39,0.61,0.39,0.61
MS2_syn,22,0.673469387755102,0.39,0.61,0.39,0.61,0.39,0.61
SMM_syn,22,0.673469387755102,0.4,0.6,0.4,0.6,0.39,0.61
HDy_syn,22,0.673469387755102,0.4,0.6,0.4,0.6,0.39,0.61
DyS_cdt,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
ACC_cdt,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
PACC_cdt,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
X_cdt,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
MAX_cdt,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
T50_cdt,22,0.673469387755102,0.55,0.45,0.55,0.45,0.39,0.61
MS_cdt,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
MS2_cdt,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
SMM_cdt,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
HDy_cdt,22,0.673469387755102,0.4,0.6,0.4,0.6,0.39,0.61
CC2,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
PWK,22,0.673469387755102,0.42,0.58,0.42,0.58,0.39,0.61
HDx,22,0.673469387755102,0.35,0.65,0.35,0.65,0.39,0.61
GAC,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
GPAC,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
FM,22,0.673469387755102,0.4,0.6,0.4,0.6,0.39,0.61
EMQ,22,0.673469387755102,0.4,0.6,0.4,0.6,0.39,0.61
KDEyHD,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
KDEyCS,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
KDEyML,22,0.673469387755102,0.41,0.59,0.41,0.59,0.39,0.61
CC,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
PCC,23,0.6938775510204082,0.46,0.54,0.46,0.54,0.44,0.56
ACC,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
PACC,23,0.6938775510204082,0.46,0.54,0.46,0.54,0.44,0.56
T50,23,0.6938775510204082,0.61,0.39,0.61,0.39,0.44,0.56
MAX,23,0.6938775510204082,0.46,0.54,0.46,0.54,0.44,0.56
MS,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
MS2,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
X,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
SMM,23,0.6938775510204082,0.46,0.54,0.46,0.54,0.44,0.56
DyS,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
DySyn,23,0.6938775510204082,0.47,0.53,0.47,0.53,0.44,0.56
HDy,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
ACC_syn,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
PACC_syn,23,0.6938775510204082,0.46,0.54,0.46,0.54,0.44,0.56
X_syn,23,0.6938775510204082,0.26,0.74,0.26,0.74,0.44,0.56
MAX_syn,23,0.6938775510204082,0.26,0.74,0.26,0.74,0.44,0.56
T50_syn,23,0.6938775510204082,0.15,0.85,0.15,0.85,0.44,0.56
MS_syn,23,0.6938775510204082,0.43,0.57,0.43,0.57,0.44,0.56
MS2_syn,23,0.6938775510204082,0.43,0.57,0.43,0.57,0.44,0.56
SMM_syn,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
HDy_syn,23,0.6938775510204082,0.46,0.54,0.46,0.54,0.44,0.56
DyS_cdt,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
ACC_cdt,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
PACC_cdt,23,0.6938775510204082,0.46,0.54,0.46,0.54,0.44,0.56
X_cdt,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
MAX_cdt,23,0.6938775510204082,0.46,0.54,0.46,0.54,0.44,0.56
T50_cdt,23,0.6938775510204082,0.61,0.39,0.61,0.39,0.44,0.56
MS_cdt,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
MS2_cdt,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
SMM_cdt,23,0.6938775510204082,0.46,0.54,0.46,0.54,0.44,0.56
HDy_cdt,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
CC2,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
PWK,23,0.6938775510204082,0.46,0.54,0.46,0.54,0.44,0.56
HDx,23,0.6938775510204082,0.38,0.62,0.38,0.62,0.44,0.56
GAC,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
GPAC,23,0.6938775510204082,0.46,0.54,0.46,0.54,0.44,0.56
FM,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
EMQ,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
KDEyHD,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
KDEyCS,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
KDEyML,23,0.6938775510204082,0.45,0.55,0.45,0.55,0.44,0.56
CC,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
PCC,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
ACC,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
PACC,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
T50,24,0.7142857142857142,0.71,0.29,0.71,0.29,0.6,0.4
MAX,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
MS,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
MS2,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
X,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
SMM,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
DyS,24,0.7142857142857142,0.6,0.4,0.6,0.4,0.6,0.4
DySyn,24,0.7142857142857142,0.58,0.42,0.58,0.42,0.6,0.4
HDy,24,0.7142857142857142,0.6,0.4,0.6,0.4,0.6,0.4
ACC_syn,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
PACC_syn,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
X_syn,24,0.7142857142857142,0.35,0.65,0.35,0.65,0.6,0.4
MAX_syn,24,0.7142857142857142,0.35,0.65,0.35,0.65,0.6,0.4
T50_syn,24,0.7142857142857142,0.38,0.62,0.38,0.62,0.6,0.4
MS_syn,24,0.7142857142857142,0.56,0.44,0.56,0.44,0.6,0.4
MS2_syn,24,0.7142857142857142,0.57,0.43,0.57,0.43,0.6,0.4
SMM_syn,24,0.7142857142857142,0.61,0.39,0.61,0.39,0.6,0.4
HDy_syn,24,0.7142857142857142,0.57,0.43,0.57,0.43,0.6,0.4
DyS_cdt,24,0.7142857142857142,0.6,0.4,0.6,0.4,0.6,0.4
ACC_cdt,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
PACC_cdt,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
X_cdt,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
MAX_cdt,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
T50_cdt,24,0.7142857142857142,0.71,0.29,0.71,0.29,0.6,0.4
MS_cdt,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
MS2_cdt,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
SMM_cdt,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
HDy_cdt,24,0.7142857142857142,0.6,0.4,0.6,0.4,0.6,0.4
CC2,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
PWK,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
HDx,24,0.7142857142857142,0.54,0.46,0.54,0.46,0.6,0.4
GAC,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
GPAC,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
FM,24,0.7142857142857142,0.59,0.41,0.59,0.41,0.6,0.4
EMQ,24,0.7142857142857142,0.6,0.4,0.6,0.4,0.6,0.4
KDEyHD,24,0.7142857142857142,0.6,0.4,0.6,0.4,0.6,0.4
KDEyCS,24,0.7142857142857142,0.61,0.39,0.61,0.39,0.6,0.4
KDEyML,24,0.7142857142857142,0.6,0.4,0.6,0.4,0.6,0.4
CC,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
PCC,25,0.7346938775510203,0.43,0.57,0.43,0.57,0.42,0.58
ACC,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
PACC,25,0.7346938775510203,0.43,0.57,0.43,0.57,0.42,0.58
T50,25,0.7346938775510203,0.6,0.4,0.6,0.4,0.42,0.58
MAX,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
MS,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
MS2,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
X,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
SMM,25,0.7346938775510203,0.43,0.57,0.43,0.57,0.42,0.58
DyS,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
DySyn,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
HDy,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
ACC_syn,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
PACC_syn,25,0.7346938775510203,0.43,0.57,0.43,0.57,0.42,0.58
X_syn,25,0.7346938775510203,0.24,0.76,0.24,0.76,0.42,0.58
MAX_syn,25,0.7346938775510203,0.24,0.76,0.24,0.76,0.42,0.58
T50_syn,25,0.7346938775510203,0.12,0.88,0.12,0.88,0.42,0.58
MS_syn,25,0.7346938775510203,0.4,0.6,0.4,0.6,0.42,0.58
MS2_syn,25,0.7346938775510203,0.4,0.6,0.4,0.6,0.42,0.58
SMM_syn,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
HDy_syn,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
DyS_cdt,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
ACC_cdt,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
PACC_cdt,25,0.7346938775510203,0.43,0.57,0.43,0.57,0.42,0.58
X_cdt,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
MAX_cdt,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
T50_cdt,25,0.7346938775510203,0.6,0.4,0.6,0.4,0.42,0.58
MS_cdt,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
MS2_cdt,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
SMM_cdt,25,0.7346938775510203,0.43,0.57,0.43,0.57,0.42,0.58
HDy_cdt,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
CC2,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
PWK,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
HDx,25,0.7346938775510203,0.34,0.66,0.34,0.66,0.42,0.58
GAC,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
GPAC,25,0.7346938775510203,0.43,0.57,0.43,0.57,0.42,0.58
FM,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
EMQ,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
KDEyHD,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
KDEyCS,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
KDEyML,25,0.7346938775510203,0.42,0.58,0.42,0.58,0.42,0.58
CC,26,0.7551020408163265,0.49,0.51,0.49,0.51,0.5,0.5
PCC,26,0.7551020408163265,0.5,0.5,0.5,0.5,0.5,0.5
ACC,26,0.7551020408163265,0.49,0.51,0.49,0.51,0.5,0.5
PACC,26,0.7551020408163265,0.5,0.5,0.5,0.5,0.5,0.5
T50,26,0.7551020408163265,0.65,0.35,0.65,0.35,0.5,0.5
MAX,26,0.7551020408163265,0.5,0.5,0.5,0.5,0.5,0.5
MS,26,0.7551020408163265,0.49,0.51,0.49,0.51,0.5,0.5
MS2,26,0.7551020408163265,0.49,0.51,0.49,0.51,0.5,0.5
X,26,0.7551020408163265,0.49,0.51,0.49,0.51,0.5,0.5
SMM,26,0.7551020408163265,0.5,0.5,0.5,0.5,0.5,0.5
DyS,26,0.7551020408163265,0.5,0.5,0.5,0.5,0.5,0.5
DySyn,26,0.7551020408163265,0.49,0.51,0.49,0.51,0.5,0.5
HDy,26,0.7551020408163265,0.5,0.5,0.5,0.5,0.5,0.5
ACC_syn,26,0.7551020408163265,0.49,0.51,0.49,0.51,0.5,0.5
